OrderID,OrderDate,CustomerID,ProductID,ProductName,Category,Quantity,UnitPrice,Revenue,Cost,ShippingCost,PaymentMethod,Status,Channel
O007053,2024-07-17,C00111,P014,Wall Clock Modern,Home & Garden,1,34.99,34.99,13,7.9,PayPal,Completed,Website
O007054,2024-07-17,C02087,P012,LED Desk Lamp,Home & Garden,1,42.99,42.99,16,5.61,Debit Card,Completed,Instagram
O007055,2024-07-17,C02046,P005,USB-C Hub 7-in-1,Electronics,1,45.99,45.99,22,6.79,Credit Card,Completed,Mobile App
O007056,2024-07-17,C02619,P015,Garden Tool Set 5pc,Home & Garden,1,44.99,44.99,19,7.53,Credit Card,Completed,Instagram
O007057,2024-07-17,C00239,P015,Garden Tool Set 5pc,Home & Garden,1,44.99,44.99,19,12.7,Credit Card,Completed,Mobile App
O007058,2024-07-17,C01134,P025,Sunscreen SPF 50,Beauty,1,29.99,29.99,9,13.77,Credit Card,Completed,Instagram
O007059,2024-07-17,C01635,P019,Foam Roller,Sports,1,32.99,32.99,11,6.9,PayPal,Completed,Mobile App
O007060,2024-07-17,C01535,P004,Laptop Stand Aluminum,Electronics,2,39.99,79.98,36,5.41,Debit Card,Completed,Website
O007061,2024-07-17,C01015,P019,Foam Roller,Sports,1,32.99,32.99,11,11.67,Credit Card,Returned,Mobile App
O007062,2024-07-17,C02164,P021,Face Serum Vitamin C,Beauty,1,39.99,39.99,12,7.37,Credit Card,Completed,Facebook Shop
O007063,2024-07-17,C01888,P014,Wall Clock Modern,Home & Garden,2,34.99,69.98,26,9.74,Credit Card,Completed,Mobile App
O007064,2024-07-17,C01723,P005,USB-C Hub 7-in-1,Electronics,2,45.99,91.98,44,12.44,Credit Card,Completed,Website
O007065,2024-07-17,C01195,P010,Hoodie Comfort,Clothing,1,49.99,49.99,18,8.48,PayPal,Completed,Facebook Shop
O007066,2024-07-17,C00753,P017,Resistance Bands Set,Sports,1,29.99,29.99,9,7.37,Credit Card,Completed,Website
O007067,2024-07-17,C02850,P011,Throw Pillow Set 2pc,Home & Garden,1,39.99,39.99,14,14.6,Debit Card,Completed,Instagram
O007068,2024-07-17,C02034,P005,USB-C Hub 7-in-1,Electronics,1,45.99,45.99,22,14.15,PayPal,Returned,Mobile App
O007069,2024-07-17,C02250,P020,Jump Rope Pro,Sports,1,19.99,19.99,6,7.13,Credit Card,Completed,Mobile App
O007070,2024-07-17,C02921,P025,Sunscreen SPF 50,Beauty,1,29.99,29.99,9,12.2,PayPal,Completed,Website
O007071,2024-07-17,C00262,P021,Face Serum Vitamin C,Beauty,1,39.99,39.99,12,9.03,Debit Card,Completed,Website
O007072,2024-07-17,C02030,P014,Wall Clock Modern,Home & Garden,1,34.99,34.99,13,13.69,Credit Card,Completed,Mobile App
O007073,2024-07-17,C01769,P018,Water Bottle 32oz,Sports,2,24.99,49.98,14,11.45,Credit Card,Completed,Website
O007074,2024-07-17,C02562,P010,Hoodie Comfort,Clothing,2,49.99,99.98,36,14.68,Credit Card,Completed,Website
O007075,2024-07-17,C02265,P021,Face Serum Vitamin C,Beauty,1,39.99,39.99,12,7.93,PayPal,Completed,Website
O007076,2024-07-17,C02034,P002,Smart Watch Ultra,Electronics,1,249.99,249.99,120,12.67,PayPal,Completed,Website
O007077,2024-07-17,C02464,P020,Jump Rope Pro,Sports,1,19.99,19.99,6,9.38,Credit Card,Completed,Website
O007078,2024-07-17,C02855,P016,Yoga Mat Premium,Sports,1,44.99,44.99,15,13.45,Credit Card,Completed,Mobile App
O007079,2024-07-17,C00907,P012,LED Desk Lamp,Home & Garden,2,42.99,85.98,32,9.32,Credit Card,Completed,Website
O007080,2024-07-17,C01351,P020,Jump Rope Pro,Sports,1,19.99,19.99,6,10.03,Credit Card,Completed,Website
O007081,2024-07-18,C01102,P008,Denim Jeans Classic,Clothing,1,59.99,59.99,22,5.2,PayPal,Completed,Website
O007082,2024-07-18,C00291,P014,Wall Clock Modern,Home & Garden,1,34.99,34.99,13,9.72,Credit Card,Completed,Mobile App
O007083,2024-07-18,C01668,P010,Hoodie Comfort,Clothing,1,49.99,49.99,18,11.43,PayPal,Completed,Website
O007084,2024-07-18,C01761,P017,Resistance Bands Set,Sports,1,29.99,29.99,9,6.13,Credit Card,Completed,Website
O007085,2024-07-18,C01194,P004,Laptop Stand Aluminum,Electronics,1,39.99,39.99,18,9.28,PayPal,Completed,Facebook Shop
O007086,2024-07-18,C00655,P011,Throw Pillow Set 2pc,Home & Garden,1,39.99,39.99,14,6.23,Credit Card,Completed,Mobile App
O007087,2024-07-18,C02709,P022,Moisturizer Daily,Beauty,1,34.99,34.99,10,14.19,Debit Card,Completed,Website
O007088,2024-07-18,C00999,P023,Makeup Brush Set 12pc,Beauty,1,49.99,49.99,15,14.69,Credit Card,Completed,Website
O007089,2024-07-18,C00678,P016,Yoga Mat Premium,Sports,3,44.99,134.97,45,10.95,Credit Card,Completed,Mobile App
O007090,2024-07-18,C00571,P021,Face Serum Vitamin C,Beauty,1,39.99,39.99,12,9.84,PayPal,Completed,Website
O007091,2024-07-18,C00810,P003,Bluetooth Speaker Mini,Electronics,1,49.99,49.99,25,14.55,PayPal,Completed,Website
O007092,2024-07-18,C01205,P023,Makeup Brush Set 12pc,Beauty,1,49.99,49.99,15,14.29,PayPal,Completed,Website
O007093,2024-07-18,C01793,P016,Yoga Mat Premium,Sports,1,44.99,44.99,15,8.74,Credit Card,Completed,Website
O007094,2024-07-18,C01443,P010,Hoodie Comfort,Clothing,2,49.99,99.98,36,5.39,PayPal,Completed,Facebook Shop
O007095,2024-07-18,C00506,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,12.78,Credit Card,Returned,Website
O007096,2024-07-18,C01705,P003,Bluetooth Speaker Mini,Electronics,1,49.99,49.99,25,14.1,PayPal,Completed,Mobile App
O007097,2024-07-18,C02657,P001,Wireless Headphones Pro,Electronics,1,89.99,89.99,45,9.36,PayPal,Completed,Facebook Shop
O007098,2024-07-18,C01236,P002,Smart Watch Ultra,Electronics,1,249.99,249.99,120,8.15,PayPal,Completed,Instagram
O007099,2024-07-18,C00816,P019,Foam Roller,Sports,1,32.99,32.99,11,6.78,Credit Card,Completed,Facebook Shop
O007100,2024-07-18,C02295,P017,Resistance Bands Set,Sports,2,29.99,59.98,18,6.81,Credit Card,Completed,Website
O007101,2024-07-18,C02800,P013,Plant Pot Ceramic 3pc,Home & Garden,2,29.99,59.98,22,8.32,Credit Card,Completed,Website
O007102,2024-07-18,C02483,P012,LED Desk Lamp,Home & Garden,1,42.99,42.99,16,11.35,Credit Card,Completed,Mobile App
O007103,2024-07-18,C01354,P010,Hoodie Comfort,Clothing,2,49.99,99.98,36,9.4,Credit Card,Completed,Mobile App
O007104,2024-07-18,C01834,P017,Resistance Bands Set,Sports,1,29.99,29.99,9,9.99,Credit Card,Completed,Instagram
O007105,2024-07-18,C00491,P001,Wireless Headphones Pro,Electronics,1,89.99,89.99,45,8.89,PayPal,Completed,Website
O007106,2024-07-18,C01057,P009,Running Shorts Sport,Clothing,2,34.99,69.98,24,11.85,Credit Card,Completed,Mobile App
O007107,2024-07-18,C00991,P019,Foam Roller,Sports,3,32.99,98.97,33,10.97,Credit Card,Completed,Instagram
O007108,2024-07-18,C02359,P020,Jump Rope Pro,Sports,1,19.99,19.99,6,8.26,PayPal,Completed,Mobile App
O007109,2024-07-18,C00219,P005,USB-C Hub 7-in-1,Electronics,1,45.99,45.99,22,13.24,Credit Card,Completed,Mobile App
O007110,2024-07-18,C02956,P019,Foam Roller,Sports,1,32.99,32.99,11,7.25,Credit Card,Completed,Website
O007111,2024-07-18,C01057,P017,Resistance Bands Set,Sports,2,29.99,59.98,18,13.3,PayPal,Completed,Website
O007112,2024-07-18,C01289,P013,Plant Pot Ceramic 3pc,Home & Garden,1,29.99,29.99,11,7.87,PayPal,Completed,Website
O007113,2024-07-19,C02217,P011,Throw Pillow Set 2pc,Home & Garden,1,39.99,39.99,14,6.66,Debit Card,Completed,Instagram
O007114,2024-07-19,C01738,P014,Wall Clock Modern,Home & Garden,1,34.99,34.99,13,13.99,Credit Card,Completed,Mobile App
O007115,2024-07-19,C02997,P014,Wall Clock Modern,Home & Garden,1,34.99,34.99,13,12.41,Credit Card,Cancelled,Website
O007116,2024-07-19,C00708,P002,Smart Watch Ultra,Electronics,1,249.99,249.99,120,11.58,PayPal,Completed,Mobile App
O007117,2024-07-19,C02740,P016,Yoga Mat Premium,Sports,2,44.99,89.98,30,14.31,Credit Card,Completed,Instagram
O007118,2024-07-19,C01136,P002,Smart Watch Ultra,Electronics,1,249.99,249.99,120,12.17,Credit Card,Completed,Website
O007119,2024-07-19,C01612,P012,LED Desk Lamp,Home & Garden,2,42.99,85.98,32,14.23,Credit Card,Completed,Facebook Shop
O007120,2024-07-19,C00282,P007,Cotton T-Shirt Basic,Clothing,2,24.99,49.98,16,11.33,Credit Card,Completed,Website
O007121,2024-07-19,C02201,P012,LED Desk Lamp,Home & Garden,2,42.99,85.98,32,6.57,Debit Card,Completed,Mobile App
O007122,2024-07-19,C02505,P022,Moisturizer Daily,Beauty,2,34.99,69.98,20,10.36,Debit Card,Completed,Instagram
O007123,2024-07-19,C00447,P013,Plant Pot Ceramic 3pc,Home & Garden,1,29.99,29.99,11,7.46,Credit Card,Completed,Facebook Shop
O007124,2024-07-19,C00961,P004,Laptop Stand Aluminum,Electronics,1,39.99,39.99,18,8.21,Credit Card,Completed,Instagram
O007125,2024-07-19,C02449,P022,Moisturizer Daily,Beauty,1,34.99,34.99,10,10.54,PayPal,Completed,Mobile App
O007126,2024-07-19,C01293,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,10.84,Debit Card,Completed,Mobile App
O007127,2024-07-19,C00037,P014,Wall Clock Modern,Home & Garden,1,34.99,34.99,13,11.81,Credit Card,Completed,Mobile App
O007128,2024-07-19,C00693,P007,Cotton T-Shirt Basic,Clothing,1,24.99,24.99,8,12.13,Credit Card,Completed,Website
O007129,2024-07-19,C02841,P006,Winter Jacket Premium,Clothing,2,79.99,159.98,136,9.06,PayPal,Completed,Website
O007130,2024-07-19,C00896,P014,Wall Clock Modern,Home & Garden,2,34.99,69.98,26,8.28,PayPal,Completed,Mobile App
O007131,2024-07-19,C00050,P022,Moisturizer Daily,Beauty,1,34.99,34.99,10,5.84,Credit Card,Completed,Instagram
O007132,2024-07-19,C02421,P005,USB-C Hub 7-in-1,Electronics,3,45.99,137.97,66,8.36,Debit Card,Completed,Website
O007133,2024-07-19,C00895,P024,Hair Oil Argan,Beauty,2,27.99,55.98,16,13.52,Credit Card,Completed,Mobile App
O007134,2024-07-19,C02285,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,8.09,Debit Card,Completed,Website
O007135,2024-07-19,C02485,P022,Moisturizer Daily,Beauty,1,34.99,34.99,10,9.48,PayPal,Completed,Website
O007136,2024-07-19,C01215,P008,Denim Jeans Classic,Clothing,1,59.99,59.99,22,9.72,Credit Card,Completed,Website
O007137,2024-07-19,C02555,P002,Smart Watch Ultra,Electronics,2,249.99,499.98,240,11.39,Credit Card,Completed,Instagram
O007138,2024-07-19,C00288,P025,Sunscreen SPF 50,Beauty,1,29.99,29.99,9,6.41,Credit Card,Completed,Instagram
O007139,2024-07-19,C01995,P012,LED Desk Lamp,Home & Garden,1,42.99,42.99,16,10.29,Debit Card,Completed,Instagram
O007140,2024-07-19,C00903,P013,Plant Pot Ceramic 3pc,Home & Garden,2,29.99,59.98,22,12.32,Credit Card,Completed,Mobile App
O007141,2024-07-19,C02774,P009,Running Shorts Sport,Clothing,1,34.99,34.99,12,12.89,Credit Card,Completed,Website
O007142,2024-07-19,C00916,P008,Denim Jeans Classic,Clothing,1,59.99,59.99,22,8.56,PayPal,Completed,Mobile App
O007143,2024-07-19,C02853,P023,Makeup Brush Set 12pc,Beauty,1,49.99,49.99,15,13.06,PayPal,Completed,Website
O007144,2024-07-19,C01427,P012,LED Desk Lamp,Home & Garden,1,42.99,42.99,16,6.99,PayPal,Completed,Website
O007145,2024-07-19,C01473,P003,Bluetooth Speaker Mini,Electronics,2,49.99,99.98,50,14.01,Credit Card,Completed,Instagram
O007146,2024-07-19,C00275,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,8.33,PayPal,Completed,Website
O007147,2024-07-19,C01267,P002,Smart Watch Ultra,Electronics,1,249.99,249.99,120,10.34,Debit Card,Completed,Mobile App
O007148,2024-07-19,C00508,P020,Jump Rope Pro,Sports,1,19.99,19.99,6,6.25,Credit Card,Completed,Website
O007149,2024-07-19,C02031,P002,Smart Watch Ultra,Electronics,2,249.99,499.98,240,5.83,PayPal,Completed,Mobile App
O007150,2024-07-19,C01984,P008,Denim Jeans Classic,Clothing,1,59.99,59.99,22,11.88,PayPal,Returned,Facebook Shop
O007151,2024-07-19,C01503,P024,Hair Oil Argan,Beauty,1,27.99,27.99,8,11.44,PayPal,Completed,Website
O007152,2024-07-19,C00535,P005,USB-C Hub 7-in-1,Electronics,1,45.99,45.99,22,14.8,Debit Card,Completed,Website
O007153,2024-07-19,C02801,P003,Bluetooth Speaker Mini,Electronics,1,49.99,49.99,25,5.37,Credit Card,Completed,Mobile App
O007154,2024-07-19,C01499,P023,Makeup Brush Set 12pc,Beauty,3,49.99,149.97,45,10.35,Credit Card,Completed,Mobile App
O007155,2024-07-19,C02153,P016,Yoga Mat Premium,Sports,1,44.99,44.99,15,14.14,Credit Card,Completed,Mobile App
O007156,2024-07-19,C02264,P022,Moisturizer Daily,Beauty,1,34.99,34.99,10,12.94,PayPal,Completed,Website
O007157,2024-07-20,C01662,P017,Resistance Bands Set,Sports,1,29.99,29.99,9,5.1,Credit Card,Completed,Mobile App
O007158,2024-07-20,C02779,P023,Makeup Brush Set 12pc,Beauty,1,49.99,49.99,15,9.35,PayPal,Completed,Mobile App
O007159,2024-07-20,C00759,P011,Throw Pillow Set 2pc,Home & Garden,1,39.99,39.99,14,5.63,Credit Card,Completed,Website
O007160,2024-07-20,C02422,P015,Garden Tool Set 5pc,Home & Garden,2,44.99,89.98,38,9.45,Credit Card,Completed,Instagram
O007161,2024-07-20,C01722,P009,Running Shorts Sport,Clothing,1,34.99,34.99,12,8.27,Debit Card,Completed,Website
O007162,2024-07-20,C01301,P001,Wireless Headphones Pro,Electronics,1,89.99,89.99,45,14.27,Debit Card,Completed,Mobile App
O007163,2024-07-20,C00461,P024,Hair Oil Argan,Beauty,1,27.99,27.99,8,9.83,Credit Card,Completed,Facebook Shop
O007164,2024-07-20,C00303,P009,Running Shorts Sport,Clothing,1,34.99,34.99,12,10.12,PayPal,Completed,Mobile App
O007165,2024-07-20,C02769,P017,Resistance Bands Set,Sports,1,29.99,29.99,9,10.65,PayPal,Completed,Instagram
O007166,2024-07-20,C01631,P003,Bluetooth Speaker Mini,Electronics,1,49.99,49.99,25,9.25,Credit Card,Completed,Mobile App
O007167,2024-07-20,C00784,P002,Smart Watch Ultra,Electronics,2,249.99,499.98,240,7.93,Debit Card,Completed,Facebook Shop
O007168,2024-07-20,C00087,P004,Laptop Stand Aluminum,Electronics,1,39.99,39.99,18,9.97,Credit Card,Completed,Website
O007169,2024-07-20,C00998,P021,Face Serum Vitamin C,Beauty,1,39.99,39.99,12,9.43,Credit Card,Completed,Mobile App
O007170,2024-07-20,C00687,P005,USB-C Hub 7-in-1,Electronics,1,45.99,45.99,22,6.63,PayPal,Completed,Mobile App
O007171,2024-07-20,C02824,P014,Wall Clock Modern,Home & Garden,3,34.99,104.97,39,10.89,Credit Card,Completed,Facebook Shop
O007172,2024-07-20,C01712,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,8.1,PayPal,Completed,Instagram
O007173,2024-07-20,C00252,P025,Sunscreen SPF 50,Beauty,1,29.99,29.99,9,8.96,Credit Card,Completed,Instagram
O007174,2024-07-20,C02753,P022,Moisturizer Daily,Beauty,3,34.99,104.97,30,10.76,PayPal,Completed,Facebook Shop
O007175,2024-07-20,C02469,P007,Cotton T-Shirt Basic,Clothing,1,24.99,24.99,8,11.29,Debit Card,Completed,Instagram
O007176,2024-07-20,C01280,P011,Throw Pillow Set 2pc,Home & Garden,3,39.99,119.97,42,14.72,Credit Card,Completed,Instagram
O007177,2024-07-20,C02498,P004,Laptop Stand Aluminum,Electronics,1,39.99,39.99,18,11.1,PayPal,Completed,Mobile App
O007178,2024-07-20,C00622,P001,Wireless Headphones Pro,Electronics,1,89.99,89.99,45,12.9,PayPal,Completed,Facebook Shop
O007179,2024-07-20,C02464,P011,Throw Pillow Set 2pc,Home & Garden,1,39.99,39.99,14,6.12,Credit Card,Returned,Mobile App
O007180,2024-07-20,C01723,P013,Plant Pot Ceramic 3pc,Home & Garden,3,29.99,89.97,33,10.54,PayPal,Completed,Mobile App
O007181,2024-07-20,C02014,P024,Hair Oil Argan,Beauty,2,27.99,55.98,16,10.77,PayPal,Returned,Website
O007182,2024-07-20,C00266,P003,Bluetooth Speaker Mini,Electronics,1,49.99,49.99,25,7.34,PayPal,Completed,Facebook Shop
O007183,2024-07-20,C00940,P002,Smart Watch Ultra,Electronics,1,249.99,249.99,120,12.09,Credit Card,Completed,Instagram
O007184,2024-07-20,C02382,P021,Face Serum Vitamin C,Beauty,1,39.99,39.99,12,12.04,Credit Card,Completed,Facebook Shop
O007185,2024-07-20,C02197,P010,Hoodie Comfort,Clothing,1,49.99,49.99,18,9.1,PayPal,Completed,Mobile App
O007186,2024-07-20,C00217,P025,Sunscreen SPF 50,Beauty,2,29.99,59.98,18,14.05,PayPal,Completed,Mobile App
O007187,2024-07-20,C00790,P015,Garden Tool Set 5pc,Home & Garden,2,44.99,89.98,38,7.95,PayPal,Completed,Website
O007188,2024-07-20,C02678,P005,USB-C Hub 7-in-1,Electronics,1,45.99,45.99,22,14.38,Credit Card,Completed,Website
O007189,2024-07-20,C02789,P016,Yoga Mat Premium,Sports,1,44.99,44.99,15,7.98,Credit Card,Completed,Website
O007190,2024-07-20,C01961,P002,Smart Watch Ultra,Electronics,1,249.99,249.99,120,14.01,Credit Card,Completed,Website
O007191,2024-07-20,C00914,P021,Face Serum Vitamin C,Beauty,1,39.99,39.99,12,12.24,Credit Card,Completed,Instagram
O007192,2024-07-20,C02274,P009,Running Shorts Sport,Clothing,1,34.99,34.99,12,9.38,Credit Card,Completed,Website
O007193,2024-07-20,C01546,P024,Hair Oil Argan,Beauty,1,27.99,27.99,8,13.77,Credit Card,Completed,Instagram
O007194,2024-07-20,C02729,P004,Laptop Stand Aluminum,Electronics,3,39.99,119.97,54,13.9,Credit Card,Completed,Instagram
O007195,2024-07-20,C02963,P023,Makeup Brush Set 12pc,Beauty,1,49.99,49.99,15,12.1,PayPal,Completed,Website
O007196,2024-07-20,C00335,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,10.2,Credit Card,Completed,Mobile App
O007197,2024-07-20,C00121,P002,Smart Watch Ultra,Electronics,1,249.99,249.99,120,12.42,PayPal,Completed,Mobile App
O007198,2024-07-21,C01831,P006,Winter Jacket Premium,Clothing,2,79.99,159.98,136,6.43,Debit Card,Completed,Mobile App
O007199,2024-07-21,C01915,P004,Laptop Stand Aluminum,Electronics,1,39.99,39.99,18,10.84,PayPal,Completed,Facebook Shop
O007200,2024-07-21,C00886,P004,Laptop Stand Aluminum,Electronics,1,39.99,39.99,18,11.09,Credit Card,Completed,Website
O007201,2024-07-21,C02785,P005,USB-C Hub 7-in-1,Electronics,1,45.99,45.99,22,13.46,Credit Card,Completed,Mobile App
O007202,2024-07-21,C00424,P024,Hair Oil Argan,Beauty,1,27.99,27.99,8,13.2,Credit Card,Completed,Mobile App
O007203,2024-07-21,C01752,P011,Throw Pillow Set 2pc,Home & Garden,1,39.99,39.99,14,10.4,Credit Card,Completed,Mobile App
O007204,2024-07-21,C02555,P001,Wireless Headphones Pro,Electronics,1,89.99,89.99,45,14.07,Credit Card,Completed,Mobile App
O007205,2024-07-21,C00304,P013,Plant Pot Ceramic 3pc,Home & Garden,1,29.99,29.99,11,5.82,Debit Card,Completed,Website
O007206,2024-07-21,C01548,P025,Sunscreen SPF 50,Beauty,1,29.99,29.99,9,8.28,Credit Card,Completed,Instagram
O007207,2024-07-21,C00904,P017,Resistance Bands Set,Sports,1,29.99,29.99,9,7.99,PayPal,Completed,Mobile App
O007208,2024-07-21,C02637,P008,Denim Jeans Classic,Clothing,1,59.99,59.99,22,14.25,PayPal,Completed,Instagram
O007209,2024-07-21,C02295,P014,Wall Clock Modern,Home & Garden,1,34.99,34.99,13,12.9,PayPal,Completed,Website
O007210,2024-07-21,C00113,P025,Sunscreen SPF 50,Beauty,1,29.99,29.99,9,7.06,Credit Card,Completed,Website
O007211,2024-07-21,C00848,P019,Foam Roller,Sports,1,32.99,32.99,11,13.74,Credit Card,Completed,Mobile App
O007212,2024-07-21,C02114,P019,Foam Roller,Sports,1,32.99,32.99,11,8.91,Credit Card,Completed,Instagram
O007213,2024-07-21,C01136,P021,Face Serum Vitamin C,Beauty,1,39.99,39.99,12,5.83,Credit Card,Completed,Facebook Shop
O007214,2024-07-21,C00700,P019,Foam Roller,Sports,3,32.99,98.97,33,11.38,Credit Card,Completed,Mobile App
O007215,2024-07-21,C02239,P016,Yoga Mat Premium,Sports,2,44.99,89.98,30,10.03,Credit Card,Completed,Website
O007216,2024-07-21,C02202,P025,Sunscreen SPF 50,Beauty,3,29.99,89.97,27,13.49,PayPal,Completed,Mobile App
O007217,2024-07-21,C02170,P004,Laptop Stand Aluminum,Electronics,1,39.99,39.99,18,5.82,Debit Card,Completed,Instagram
O007218,2024-07-21,C00644,P004,Laptop Stand Aluminum,Electronics,2,39.99,79.98,36,14.86,Debit Card,Completed,Website
O007219,2024-07-21,C02307,P003,Bluetooth Speaker Mini,Electronics,1,49.99,49.99,25,10.39,PayPal,Completed,Website
O007220,2024-07-21,C01036,P016,Yoga Mat Premium,Sports,1,44.99,44.99,15,14.16,Credit Card,Completed,Mobile App
O007221,2024-07-21,C01879,P021,Face Serum Vitamin C,Beauty,1,39.99,39.99,12,13.88,Credit Card,Completed,Instagram
O007222,2024-07-21,C02362,P013,Plant Pot Ceramic 3pc,Home & Garden,1,29.99,29.99,11,12.95,Credit Card,Completed,Instagram
O007223,2024-07-21,C01248,P004,Laptop Stand Aluminum,Electronics,1,39.99,39.99,18,13.66,PayPal,Completed,Instagram
O007224,2024-07-21,C02406,P009,Running Shorts Sport,Clothing,1,34.99,34.99,12,10.73,Debit Card,Completed,Facebook Shop
O007225,2024-07-21,C00118,P016,Yoga Mat Premium,Sports,1,44.99,44.99,15,13.33,Credit Card,Completed,Facebook Shop
O007226,2024-07-21,C01694,P001,Wireless Headphones Pro,Electronics,1,89.99,89.99,45,10.77,Credit Card,Completed,Mobile App
O007227,2024-07-21,C01020,P005,USB-C Hub 7-in-1,Electronics,1,45.99,45.99,22,6.48,PayPal,Completed,Instagram
O007228,2024-07-21,C01020,P002,Smart Watch Ultra,Electronics,1,249.99,249.99,120,14.25,Credit Card,Completed,Instagram
O007229,2024-07-21,C00210,P012,LED Desk Lamp,Home & Garden,1,42.99,42.99,16,7.21,PayPal,Returned,Website
O007230,2024-07-21,C00220,P025,Sunscreen SPF 50,Beauty,3,29.99,89.97,27,5.89,PayPal,Completed,Instagram
O007231,2024-07-21,C01598,P016,Yoga Mat Premium,Sports,1,44.99,44.99,15,8.13,Credit Card,Completed,Website
O007232,2024-07-21,C00439,P013,Plant Pot Ceramic 3pc,Home & Garden,2,29.99,59.98,22,12.51,Credit Card,Completed,Website
O007233,2024-07-21,C01826,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,9.65,PayPal,Completed,Mobile App
O007234,2024-07-21,C01662,P009,Running Shorts Sport,Clothing,2,34.99,69.98,24,12.69,PayPal,Completed,Mobile App
O007235,2024-07-21,C02642,P022,Moisturizer Daily,Beauty,1,34.99,34.99,10,6.95,PayPal,Completed,Website
O007236,2024-07-21,C02587,P025,Sunscreen SPF 50,Beauty,1,29.99,29.99,9,5.2,Credit Card,Completed,Website
O007237,2024-07-21,C01212,P021,Face Serum Vitamin C,Beauty,1,39.99,39.99,12,6.22,Credit Card,Completed,Website
O007238,2024-07-21,C01022,P003,Bluetooth Speaker Mini,Electronics,1,49.99,49.99,25,10.84,Credit Card,Completed,Instagram
O007239,2024-07-21,C01183,P005,USB-C Hub 7-in-1,Electronics,1,45.99,45.99,22,14.59,Credit Card,Completed,Instagram
O007240,2024-07-21,C02671,P002,Smart Watch Ultra,Electronics,1,249.99,249.99,120,13.53,PayPal,Completed,Facebook Shop
